,0,1,2,3,4,5
1489732,4,2068744087,Sun Jun 07 14:37:14 PDT 2009,NO_QUERY,Fredrikkk,going to bed now  goodnight!
506507,0,2188666447,Mon Jun 15 22:19:28 PDT 2009,NO_QUERY,pixls,"@daniellefab i noticed  i'll deal with it, maybe if i...i dunno do something bad when you write about twilight i can condition you to stop"
131302,0,1835501744,Mon May 18 06:08:13 PDT 2009,NO_QUERY,LeslieDYoung,I'm so tired  I'll make it though
1179660,4,1981785298,Sun May 31 09:53:17 PDT 2009,NO_QUERY,caitdacey,"http://twitpic.com/6cast - sitting on the deck, part of my house, and part of my garden "
385911,0,2053695475,Sat Jun 06 05:25:05 PDT 2009,NO_QUERY,taysielynch,Urgh....... flying back to sunny scotland tomorrow  Bording school sucks!
462962,0,2174811726,Sun Jun 14 23:22:21 PDT 2009,NO_QUERY,amydiviney,i keep using facebook like twitter and i think all the facebookers are getting pissed off... they just don't understand how it is 
3595,0,1468630777,Tue Apr 07 02:50:22 PDT 2009,NO_QUERY,jeremy_ellis,"@nickynocky I pay just over a hundred, for me and occasional kids in a house, but not metered. Yours does sound high then "
979512,4,1833938674,Mon May 18 01:00:48 PDT 2009,NO_QUERY,victorhurdugaci,I want a favicon/logo for my blog but have no idea...  Anyone wants to help? 
1002200,4,1880186323,Fri May 22 00:22:43 PDT 2009,NO_QUERY,petehopkins,@theebayk1d 6 hours... not bad. today i got four.  
331264,0,2012623830,Tue Jun 02 20:59:32 PDT 2009,NO_QUERY,nodpad,conan doing a twitter tracker?   say it aint so
1026758,4,1932329743,Tue May 26 21:15:15 PDT 2009,NO_QUERY,WalkingHorse,@Naughtycowgir1 I love TX too..Born and reared here.  You cannot beat the folks..friendliest around. 
1200322,4,1985473098,Sun May 31 17:10:14 PDT 2009,NO_QUERY,_Sempai_,"I'm not apologizing for my language, I told you! My mind is that of a 7 year olds.. "
1045339,4,1957541496,Fri May 29 00:49:40 PDT 2009,NO_QUERY,artieevanscom,@ComputerGoddess I should rephrase that. All taxpaying Americans should read. 
939410,4,1793679613,Thu May 14 03:36:40 PDT 2009,NO_QUERY,Iron_and_Wine,@juliahhhhhh many things 
1480933,4,2066972621,Sun Jun 07 11:30:49 PDT 2009,NO_QUERY,martooska,@gorjess87 That will be my ONLY exception 
243042,0,1981451937,Sun May 31 09:10:58 PDT 2009,NO_QUERY,ry_wats,"idk what to do anymore!! life is soo complicated, and i just dont know what is right!! being grown up stinks "
1157271,4,1979165601,Sun May 31 01:54:13 PDT 2009,NO_QUERY,LuvinDanny4Ever,"@soaps3 eh just eat the cupcake, it won't hurt ya! ....it sounds good though....so if you do have one enjoy it for me "
1515587,4,2175621504,Mon Jun 15 01:30:37 PDT 2009,NO_QUERY,freyzia,@RealHughJackman my br0ther is a huge fan 0f u 
1386565,4,2052848761,Sat Jun 06 02:15:44 PDT 2009,NO_QUERY,LucyDangaa,I want to go to spotlight - there is a chance I can go to LA and see the @Jonasbrothers 
441167,0,2066937867,Sun Jun 07 11:27:00 PDT 2009,NO_QUERY,jakedudley,"cleaning my room, doing laundry and packing for my trip to PCB. gotta get to bed early so I can be rested before having to be up at 5 "
1107083,4,1971528969,Sat May 30 07:19:01 PDT 2009,NO_QUERY,DonMamas,"@koshadillz Got ya! I'll be in touch in a lil bit. And since you'll be in the studio, you should record some drops for us!!! "
1184772,4,1982666015,Sun May 31 11:39:46 PDT 2009,NO_QUERY,TheGninja,watching little miss sunshine 
1352848,4,2046591069,Fri Jun 05 12:24:17 PDT 2009,NO_QUERY,Heartfeldt,@brendabethman I knew I could count on you 
183444,0,1967423629,Fri May 29 19:33:10 PDT 2009,NO_QUERY,aporajita,"Going to be a tough day at work  ~  i know its a saturday and a holiday  ~  but i am working   ~  no worries, will twitter too "
1534253,4,2178694161,Mon Jun 15 08:04:22 PDT 2009,NO_QUERY,sunlightfalls,"@coreen10 yup, it's awesome. "
1425753,4,2059101357,Sat Jun 06 16:14:58 PDT 2009,NO_QUERY,stephiodos,Ah lifehouse is playing. I'm beyond excited. 
246971,0,1982365687,Sun May 31 11:03:53 PDT 2009,NO_QUERY,piji1,I hate Sunday evenings! it just means getting closer to going back to work 
836911,4,1558617557,Sun Apr 19 08:54:57 PDT 2009,NO_QUERY,sofisticat,@nuttychris you sound like a parent with empty nest syndrone aww know what you mean tho i'm not looking forward to when mine leave home 
1080674,4,1968318460,Fri May 29 21:11:34 PDT 2009,NO_QUERY,leayasmine,gonna see up tomorrow 
195872,0,1970590231,Sat May 30 04:28:33 PDT 2009,NO_QUERY,KellyLouiseee,@tommcfly Okay have fun dude! And hurry up over there your english fans are missing you like hell dude! NOT GOOT (N) 
786206,0,2324606788,Thu Jun 25 03:35:19 PDT 2009,NO_QUERY,Gareff,Just had a play with the n97 at work.. And dear me it's a bit crap! Major let down 
1537855,4,2179725429,Mon Jun 15 09:29:55 PDT 2009,NO_QUERY,vickypants,@chloefernandezx yay! 
27262,0,1559124400,Sun Apr 19 10:19:25 PDT 2009,NO_QUERY,rxp,"The third episode of FMB was pretty disappointing, to be honest "
442323,0,2067249980,Sun Jun 07 12:00:58 PDT 2009,NO_QUERY,bejjee1,@poisonrosepixie my youtube ent working i carnt watch it nooooooo 
1499022,4,2070725379,Sun Jun 07 18:11:33 PDT 2009,NO_QUERY,jddalton,"@rubright http://twitpic.com/6vikl - You do have that hip, beatnik look about you. "
812550,4,1548528996,Fri Apr 17 21:12:23 PDT 2009,NO_QUERY,Hopefuldaily,Happiness is a choice.  
569406,0,2207945547,Wed Jun 17 08:35:05 PDT 2009,NO_QUERY,happy0734,i dont fell so good today 
1222792,4,1990328996,Mon Jun 01 04:33:58 PDT 2009,NO_QUERY,unpredictablexo,"really wants to start reading twilight books again, hmm i guess i'll do it after exams "
962492,4,1827364544,Sun May 17 10:33:20 PDT 2009,NO_QUERY,Bianca_Bonnett,@1Ele you eat porridge?!  I havent heard of anyone eating that except my jamaican friends
64178,0,1687966924,Sun May 03 10:01:31 PDT 2009,NO_QUERY,EmilyGeissinger,Homework 
1260668,4,1998412015,Mon Jun 01 18:30:20 PDT 2009,NO_QUERY,Just_aGirl,@ClaudeKelly yep !! Jurassic Park 
448775,0,2069079365,Sun Jun 07 15:13:25 PDT 2009,NO_QUERY,neopeo,"@robbell lol yeah!  shame it was staged   altho if it was real, he probably would have knocked borat out."
558537,0,2204775228,Wed Jun 17 03:05:51 PDT 2009,NO_QUERY,LondiniumRising,From my parents workings out Dads retirement stuff will probably just cover our food bills not the rest. I want to move out even more now 
1001945,4,1880163706,Fri May 22 00:18:14 PDT 2009,NO_QUERY,keyt_g08,"i miss walking in the streets of valenzuela city, and bus/jeep bus rides with babe's fingers in between mine.. "
533719,0,2197241800,Tue Jun 16 13:31:41 PDT 2009,NO_QUERY,dmbsredhead,@pieshopgirl it's BW?! Those jackasses! 
1008413,4,1880800111,Fri May 22 02:33:02 PDT 2009,NO_QUERY,larskjensen,My tip of the day to you: Add a shortcut key to the Jing screencast software - I can recommend CTRL+SHIFT+J  #onlineminds
37748,0,1573064163,Mon Apr 20 23:34:47 PDT 2009,NO_QUERY,jacquina,getting ready to set out for college  my hairs done though so smiles all round haha
178668,0,1966044758,Fri May 29 17:01:14 PDT 2009,NO_QUERY,myownwoman407,"I need a nap, but I won't be getting one "
1517080,4,2175795008,Mon Jun 15 02:01:17 PDT 2009,NO_QUERY,Jeenchee,@iCherAnn hey Chey.. how are you?? miss you 
1382490,4,2052473167,Sat Jun 06 00:51:01 PDT 2009,NO_QUERY,prncss_st_jimmy,"Just had some popcorn with Kzle, now just wasting time until I have to pick up the bestie! "
743661,0,2266907446,Sun Jun 21 09:17:59 PDT 2009,NO_QUERY,yaneri,Everyone keeps calling my dad to the house phone &amp; I can't sleep  &amp; my brother woke me up &amp; shit like why he calling me I'm not a dad
1092383,4,1969972614,Sat May 30 01:56:37 PDT 2009,NO_QUERY,inbar_assaf,@ridingcoach @RidingCouture very welcome 
1095870,4,1970268633,Sat May 30 03:09:14 PDT 2009,NO_QUERY,jonnydwarren,Nice day today  Just waiting for the hair to dry and then it's work :/
1535550,4,2179057006,Mon Jun 15 08:35:00 PDT 2009,NO_QUERY,Stephii_Boothxx,@BurninUp4UBabyy samerzz theyy rockk 
233348,0,1979354239,Sun May 31 02:41:05 PDT 2009,NO_QUERY,katieinthehat,Oh frick I hate post alcohol hunger. Feels like my stomach is trying to eat itself for nutrients 
1138251,4,1976827418,Sat May 30 19:12:06 PDT 2009,NO_QUERY,laceekay,Watching harry potter 
899805,4,1693915443,Mon May 04 00:17:03 PDT 2009,NO_QUERY,Susii1,*whew*...just getting home...had a great time celebrating Dad's B-day 
194336,0,1970268918,Sat May 30 03:09:19 PDT 2009,NO_QUERY,JuneBeetle,what an evening yesterday...10PM to the vet  one of the guinea pig bled*wtf happend?* both feet...got 2 shots...*searching 4 reason*
768803,0,2301124258,Tue Jun 23 15:01:50 PDT 2009,NO_QUERY,ann_marie123,@ShuffleBite jealous!!! i want to see it 
65296,0,1690932801,Sun May 03 16:42:40 PDT 2009,NO_QUERY,B3NNI91,Is krucial and AK gonna be on Kyte tonight??..I know i'm gonna miss it as it's 5 hours ahead here 
408725,0,2059471869,Sat Jun 06 17:00:15 PDT 2009,NO_QUERY,Bridgetiscool,Searching for something to do. No luck so far. 
818795,4,1553179631,Sat Apr 18 13:34:53 PDT 2009,NO_QUERY,littlefoxy,@Solutionizers thanks going to gmail now. 
269680,0,1989663934,Mon Jun 01 02:21:44 PDT 2009,NO_QUERY,mam1cutie,@pntbtrkisses Oh dear... blocking not helping? Wonder how... block always works for me.  Has he tweeted the twitter police yet?
1057527,4,1962719264,Fri May 29 11:31:47 PDT 2009,NO_QUERY,josiefraser,DM/@ me if you want a spymaster invite. I know some of you are interested in Twitter gaming models but I don't want spam anyone 
91053,0,1759305980,Sun May 10 18:55:29 PDT 2009,NO_QUERY,devydev09,finally bout to be home n gettin some sleep..bout to leave da aunts house....shower den bed...n 4 more days of skool...shit sad yo..smh 
214493,0,1975248750,Sat May 30 14:45:36 PDT 2009,NO_QUERY,saysaylobbyist,i really wish neko case and the rx bandits weren't playing on the same night 
958652,4,1825797164,Sun May 17 06:52:06 PDT 2009,NO_QUERY,damohopo,@pauljchambers 
1262730,4,1998892270,Mon Jun 01 19:17:44 PDT 2009,NO_QUERY,michaels_feed,@mtajudy LOL Me neither.  I just finished adding some friends in your website.  Still amazed at how well you have things set up there 
877630,4,1685032288,Sat May 02 22:49:45 PDT 2009,NO_QUERY,UrmiRaj14,@krist0ph3r aww shucks luv...yr makin me blush here early in the mornin' 
1397090,4,2053921019,Sat Jun 06 06:05:08 PDT 2009,NO_QUERY,funkyblurooster,@diamond0712 @ms2pretty4u morning 
410008,0,2059774766,Sat Jun 06 17:36:42 PDT 2009,NO_QUERY,TasH2Juiicy,eatin some good fish cake.. i really miss being back home 
1398943,4,2054166412,Sat Jun 06 06:43:25 PDT 2009,NO_QUERY,_Ashley_D,"gosh i just love safetysuit...mmm,good song to listen to in the rain "
1400112,4,2054337094,Sat Jun 06 07:07:39 PDT 2009,NO_QUERY,llhinkle,@hylerj So cute  Im glad you made a friend  Kitties rock.
1506836,4,2174394479,Sun Jun 14 22:27:46 PDT 2009,NO_QUERY,BLAIN3,@helloimwee now im gonna be up till like midnight. At least I get to watch pursuit of happiness 
955940,4,1825122846,Sun May 17 04:26:46 PDT 2009,NO_QUERY,CSick09,@iluvmyjewel @islandgirl3572  brb gtting stoopid grad. cloths on haha
262506,0,1986212654,Sun May 31 18:30:03 PDT 2009,NO_QUERY,kc8584,No voice today... damn hayfever/sinus/throat infection... ewww yuck 
758214,0,2295652504,Tue Jun 23 08:12:12 PDT 2009,NO_QUERY,xo_chloerose,definatley sad about the whole jon and kate situation i feel its more jons fault half kate though / paparazzi 
114801,0,1826482601,Sun May 17 08:36:56 PDT 2009,NO_QUERY,SLotH13,had a massive #fail on my MTNL broadband.. only gmail was opening up.. Running antivirus/antispyware now 
823154,4,1555903917,Sat Apr 18 21:02:03 PDT 2009,NO_QUERY,JonoH,@CherylH77 the iPhone app is without doubt the BEST twitter interface while mobile  the desktop app hopes to be the same
121223,0,1833455276,Sun May 17 23:20:27 PDT 2009,NO_QUERY,kettums,@westonbuck UH.... uhhhh..... I feel like someone just threw a brick at my face. 
1498709,4,2070638882,Sun Jun 07 18:02:59 PDT 2009,NO_QUERY,ssoliven,is tweeting. haha 
302241,0,1998896449,Mon Jun 01 19:18:10 PDT 2009,NO_QUERY,jeffabel,"@mylender We were there too - awesome show.  Saw them in Denver 3 time too, but missed Red Rocks "
601060,0,2221057914,Thu Jun 18 04:36:21 PDT 2009,NO_QUERY,Gennyfer,@holdfast1979 Darn. I was blissfully ignorant until you tweeted that. Summer vacation trapped in house. Perfect. 
248761,0,1982795795,Sun May 31 11:55:11 PDT 2009,NO_QUERY,alexmendoza,I am starting to get spam mail in my Gmail account.  Did someone finally find a way to exploit the filter?  I hope not  #gmail #google
754929,0,2288161184,Mon Jun 22 18:48:01 PDT 2009,NO_QUERY,IchibanCrush,doesn't love his fiance enough. 
577939,0,2212814661,Wed Jun 17 14:34:13 PDT 2009,NO_QUERY,suself,i wanna know why @dishnetwork is charging me extra for not having a phone line at home..this makes me sad 
46437,0,1677406237,Sat May 02 01:54:57 PDT 2009,NO_QUERY,emibleh,going to manjimup.. i dont wna!! 
416631,0,2061347899,Sat Jun 06 20:40:51 PDT 2009,NO_QUERY,PolaScheps,@ddlovato good luck girl! and please please please come back to ARGENTINA!! ARGENTINA!! we miss u girl  love u â¥ u r the best 
1516318,4,2175704703,Mon Jun 15 01:45:12 PDT 2009,NO_QUERY,NYBabe,@secret_thoughts We'll have to write a list and compare when we catch up 
142758,0,1881553369,Fri May 22 04:58:29 PDT 2009,NO_QUERY,robnucatola,further proof that weathermen don't control the weather...  it's raining on my day off too - no golf for me    yet!
26672,0,1558850243,Sun Apr 19 09:34:30 PDT 2009,NO_QUERY,rosieformella,Hates that the holidays are over cos she's done no work 
226882,0,1977947830,Sat May 30 22:04:21 PDT 2009,NO_QUERY,azapachewmn,MAAAAN!!!! All I want is for the lakers to lose now! Wishd the CAVS were in! 
176025,0,1965096827,Fri May 29 15:19:37 PDT 2009,NO_QUERY,meggs11,@thebigmac cool. my boobs itch. got sunburned at the volcano 
858991,4,1675898793,Fri May 01 20:35:43 PDT 2009,NO_QUERY,leemathews,"@xpb Everyone should watch that once - and then try to never watch it again, and fail. I know I do. "
1513284,4,2175336545,Mon Jun 15 00:42:23 PDT 2009,NO_QUERY,Gemlj,Week off work woohoo!!!! Retail therapy here we come 
455812,0,2071060807,Sun Jun 07 18:46:01 PDT 2009,NO_QUERY,leicafanboy,"@raymondsiu No m4/3 prime yet. I have no prime now. Even if I put my Nikon 28mm AI lens on G1, it is still 56mm equivalent.  "
885571,4,1686528637,Sun May 03 05:48:40 PDT 2009,NO_QUERY,ndrew10,@Scottcbakken you are toooo funny!!! 
1077264,4,1967639793,Fri May 29 19:57:03 PDT 2009,NO_QUERY,RyderRevolution,dragging Nina and Stina to the Americana so we can go shopping!!! wahoo!! 
1157220,4,1979163232,Sun May 31 01:53:37 PDT 2009,NO_QUERY,Dame_Danielle,My computer went bunk on me people! Fixing it ASAP. Please stay tuned. 
1466195,4,2064445971,Sun Jun 07 06:17:17 PDT 2009,NO_QUERY,backwud,@PsychoBeauty just messin with u my dear... 
982919,4,1834245900,Mon May 18 02:11:28 PDT 2009,NO_QUERY,cathiscath,@stickyfingerss :tle.. lu beli di oynoyn jg.. hihih.. itu ex housemate gw tuh.. hahaha.. 
1274263,4,2000948777,Mon Jun 01 23:24:20 PDT 2009,NO_QUERY,jenniphurrz,good night! i should tweet more! 
594676,0,2218574749,Wed Jun 17 22:44:03 PDT 2009,NO_QUERY,chricket,Chillaxin watchin the Passion of the Christ. OMG this is sooo sad! 
1272705,4,2000736021,Mon Jun 01 22:49:47 PDT 2009,NO_QUERY,am0re89,I'd l0ve a massage right n0w 
1285094,4,2002112530,Tue Jun 02 03:11:01 PDT 2009,NO_QUERY,ReemerFletcher,@tommcfly http://twitpic.com/6g55n - All are wicked but I'd pick this one. 
1225368,4,1990682090,Mon Jun 01 05:29:40 PDT 2009,NO_QUERY,sisypheantask,@hexagon haha I was dancing 
690770,0,2252093477,Sat Jun 20 05:26:11 PDT 2009,NO_QUERY,ADDGirl,Take home midterm 
666403,0,2245269013,Fri Jun 19 15:53:44 PDT 2009,NO_QUERY,D_Rife,I killed my thumb today  it hurts so bad
1073968,4,1966893924,Fri May 29 18:35:35 PDT 2009,NO_QUERY,ranatics33,"@ddlovato  hey just wanna know,do you have facebook account?? "
453989,0,2070480886,Sun Jun 07 17:46:15 PDT 2009,NO_QUERY,Starstrukk09,Ugh I feel so icky! My mood ring even sences my mixed emotions 
569485,0,2207974561,Wed Jun 17 08:37:19 PDT 2009,NO_QUERY,Lill325,texting my (worried) hubby about traffic on 210 this mornin 
1432535,4,2060278234,Sat Jun 06 18:36:12 PDT 2009,NO_QUERY,_Sarah_Jane,"@Doctor_Donna Look me up when you return to the 21st, won't you?  What are you doing in the 13th?"
1033056,4,1936064876,Wed May 27 07:23:28 PDT 2009,NO_QUERY,Reina_Latina143,HAPPY HUMP DAY!!! 
1571592,4,2188800087,Mon Jun 15 22:35:23 PDT 2009,NO_QUERY,rbuerckner,"@dirkjohnson Why thank you, I cannot wait to wear it "
1095198,4,1970211719,Sat May 30 02:55:07 PDT 2009,NO_QUERY,Mevs82,I'm off to meet my mum and show her around Manchester! 
986766,4,1834598559,Mon May 18 03:32:37 PDT 2009,NO_QUERY,optimismlover,hello world! 
1458704,4,2063692669,Sun Jun 07 03:42:02 PDT 2009,NO_QUERY,DarknessHayz,"@hellschilde17 Night At The Musiem 2 , so excited it about it as I really like the first movie "
1125885,4,1974926839,Sat May 30 14:05:32 PDT 2009,NO_QUERY,phiggins,@brandonaaron - wooot! I just tried taking out @reybango and failed. Feel better to see you failed me 
775351,0,2321811114,Wed Jun 24 21:36:10 PDT 2009,NO_QUERY,sweetcarolinexo,everyone that last post was not supposed to me idk a little suss i didn't realised what i wrote until now and i ment lips on my face. soz 
1390517,4,2053225208,Sat Jun 06 03:46:00 PDT 2009,NO_QUERY,LMDRenaye,Getting ready to go and see BeyoncÃ© in concert at the Echo.. IM IN THE DIVA ZONE!! ( Right next to the stage! ) Cant wait 
1406022,4,2055289941,Sat Jun 06 09:02:51 PDT 2009,NO_QUERY,cheesesmilee,FUCKING SCHOOL.... i have nothing left to say  exams are srusly killin' me!
927990,4,1759390675,Sun May 10 19:06:31 PDT 2009,NO_QUERY,janedevin,"@Neilochka When you didn't send me bagels from New York, I didn't quit thinking you were a nice guy so I guess we're even! "
1092603,4,1969993000,Sat May 30 02:01:14 PDT 2009,NO_QUERY,TruBlondeRocker,"off to bed as birds wake-up, it's been a while since i did that last...great night out with my older cousin her husband &amp; their friends "
845020,4,1564154796,Mon Apr 20 02:03:12 PDT 2009,NO_QUERY,andrewshee,@adriene I'll repay you with a meal and a drink at a nearby mamak 
81881,0,1752869987,Sat May 09 23:16:19 PDT 2009,NO_QUERY,ceeden,what? a seth rogan movie that sucks? horrifying 
1195444,4,1984630843,Sun May 31 15:29:27 PDT 2009,NO_QUERY,hayleyskittle,still freakin fuckin loving the yeah yeah yeahs 
554009,0,2203752719,Wed Jun 17 00:27:14 PDT 2009,NO_QUERY,Coreyviper,No 3.0 until the mornin' I reckon.  
1278201,4,2001404765,Tue Jun 02 00:46:33 PDT 2009,NO_QUERY,ashleycuster,"Shenanigans w/ the effects boys and free arizona tea, all in all a pretty good night "
950022,4,1823894822,Sat May 16 23:20:07 PDT 2009,NO_QUERY,amarkbeltran,Im needing sierra's purell right about now 
98125,0,1793198452,Thu May 14 01:45:25 PDT 2009,NO_QUERY,maWraELLE,@zherrbear I know right?!?!!! Poor glasses. I was rooting for him since the beginning.  at least kris is still there. 
202212,0,1972072388,Sat May 30 08:30:11 PDT 2009,NO_QUERY,chocolatenoodle,i think i have strep throat...will go to urgent care. 
857127,4,1573876119,Tue Apr 21 03:16:19 PDT 2009,NO_QUERY,x_kelsey,@Dannymcfly Haha good luck! Love you you always 'tweet' literally! 
102135,0,1794819167,Thu May 14 06:37:21 PDT 2009,NO_QUERY,mikaganany,boat crashed &gt;&gt; boat damaged &gt;&gt; boat @ docks for repairs &gt;&gt; no sailing 2mrw! 
